case_id,min,max,length,unnormal_indices
CP_00_07171949_00087,0.0,129.0,57,
CP_00_07172153_00087,0.0,188.0,396,
CP_00_07180028_00091,0.0,132.0,126,
CP_00_07181232_00090,0.0,163.0,83,
CP_00_07181532_00092,0.0,192.0,49,
CP_00_07181542_00093,0.0,194.0,49,
CP_00_07181940_00093,0.0,138.0,49,
CP_00_07182256_00090,0.0,126.0,47,
CP_00_07190109_00088,0.0,121.0,118,
CP_00_07190114_00093,0.0,136.0,50,
CP_00_07190249_00023,0.0,143.0,85,
CP_00_07190557_00090,0.0,125.0,74,
CP_00_07191255_00093,0.0,166.0,56,
CP_00_07191331_00092,0.0,169.0,139,
CP_00_07191426_00094,0.0,117.0,79,
CP_00_07200336_00091,0.0,103.0,58,
CP_00_07200449_00092,0.0,120.0,51,
CP_00_07201828_00090,0.0,163.0,51,
CP_00_07211602_00092,0.0,217.0,53,
CP_00_07221307_00092,0.0,172.0,67,
CP_00_07221529_00091,0.0,148.0,53,
CP_00_07231419_00087,0.0,182.0,53,
CP_00_07231744_00088,0.0,77.0,53,
CP_00_07231855_00074,0.0,212.0,82,
CP_00_07241243_00090,0.0,135.0,87,
CP_00_07241328_00023,0.0,153.0,53,
CP_00_07241511_00074,0.0,189.0,72,
CP_00_07251146_00023,0.0,180.0,62,
CP_00_07251151_00091,0.0,217.0,124,
CP_00_07251600_00090,0.0,162.0,48,
CP_00_07261027_00094,0.0,98.0,49,
CP_00_07261147_00092,0.0,182.0,129,
CP_00_07261625_00088,0.0,306.0,118,
CP_00_07261714_00093,0.0,280.0,78,
CP_00_07261759_00092,0.0,189.0,79,
CP_00_07261803_00087,0.0,285.0,110,
CP_00_07262355_00091,0.0,209.0,64,
CP_00_07270135_00090,0.0,165.0,48,
CP_00_07270242_00088,0.0,274.0,52,
CP_00_07270433_00087,0.0,191.0,67,
CP_00_07271200_00087,0.0,164.0,51,
CP_00_07271619_00090,0.0,210.0,61,
CP_00_07271826_00087,0.0,210.0,66,
CP_00_07272229_00091,0.0,153.0,52,
CP_00_07272327_00093,0.0,150.0,49,
CP_00_07272328_00090,0.0,159.0,48,
CP_00_07280515_00092,0.0,179.0,86,
CP_00_07281327_00087,0.0,81.0,71,
CP_00_07281539_00090,0.0,200.0,69,
CP_00_07281638_00088,0.0,149.0,52,
CP_00_07291542_00087,0.0,151.0,51,
CP_00_07301140_00088,0.0,216.0,81,
CP_00_07301435_00117,0.0,172.0,78,
CP_00_07301529_00092,0.0,151.0,50,
CP_00_07301531_00088,0.0,184.0,53,
CP_00_07301651_00092,0.0,141.0,53,
CP_00_07301652_00093,0.0,223.0,50,
CP_00_07302232_00087,0.0,121.0,51,
CP_00_07310244_00088,0.0,215.0,117,
CP_00_07311519_00091,0.0,148.0,52,
CP_00_07311617_00075,0.0,134.0,51,
CP_00_07311659_00092,0.0,130.0,49,
CP_00_08011404_00091,0.0,245.0,130,
CP_00_08011655_00091,0.0,171.0,51,
CP_00_08021428_00023,0.0,184.0,53,
CP_00_08021444_00117,0.0,207.0,49,
CP_00_08021540_00090,0.0,175.0,48,
CP_00_08021604_00093,0.0,222.0,117,
CP_00_08021617_00087,0.0,207.0,52,
CP_00_08021755_00092,0.0,216.0,67,
CP_00_08030902_00087,0.0,335.0,81,
CP_00_08031234_00093,0.0,153.0,49,
CP_00_08031309_00088,0.0,218.0,88,
CP_00_08031419_00091,0.0,353.0,76,
CP_00_08031452_00092,0.0,137.0,50,
CP_00_08031921_00092,0.0,156.0,49,
CP_00_08032206_00090,0.0,167.0,47,
CP_00_08040643_00087,0.0,270.0,101,
CP_00_08040657_00087,0.0,93.0,51,
CP_00_08041115_00023,0.0,215.0,64,
CP_00_08041227_00150,0.0,143.0,50,
CP_00_08041350_00088,0.0,171.0,96,
CP_00_08041512_00092,0.0,161.0,63,
CP_00_08041536_00088,0.0,103.0,52,
CP_00_08051609_00093,0.0,140.0,49,
CP_00_08051701_00092,0.0,166.0,49,
CP_00_08051848_00094,0.0,122.0,49,
CP_00_08061021_00092,0.0,271.0,48,
CP_00_08061347_00092,0.0,169.0,57,
CP_00_08061431_00087,0.0,185.0,52,
CP_00_08061614_00091,0.0,200.0,56,
CP_00_08061648_00092,0.0,124.0,48,
CP_00_08061720_00090,0.0,147.0,50,
CP_00_08071139_00092,0.0,124.0,49,
CP_00_08071234_00087,0.0,153.0,52,
CP_00_08071313_00090,0.0,159.0,50,
CP_00_08071319_00092,0.0,160.0,49,
CP_00_08071415_00117,0.0,192.0,66,
CP_00_08071424_00088,0.0,105.0,76,
CP_00_08071445_00088,0.0,192.0,52,
CP_00_08071513_00091,0.0,207.0,74,
CP_00_08071811_00088,0.0,242.0,62,
CP_00_08071858_00088,0.0,370.0,153,
CP_00_08072024_00091,0.0,127.0,135,
CP_00_08080143_00088,0.0,157.0,53,
CP_00_08080711_00023,0.0,140.0,61,
CP_00_08081013_00150,0.0,164.0,87,
CP_00_08081031_00091,0.0,141.0,138,
CP_00_08081428_00090,0.0,157.0,49,
CP_00_08081506_00023,0.0,185.0,77,
CP_00_08081622_00093,0.0,156.0,61,
CP_00_08081829_00097,0.0,253.0,52,
CP_00_08082017_00087,0.0,167.0,116,
CP_00_08082221_00090,0.0,144.0,47,
CP_00_08090108_00087,0.0,142.0,52,
CP_00_08090128_00023,0.0,194.0,64,
CP_00_08090302_00090,0.0,171.0,50,
CP_00_08090327_00093,0.0,223.0,71,
