case_id,min,max,length,unnormal_indices
CP_07_08181314_00005,-315.0,650.0,62,
CP_07_08181542_00187,-305.0,655.0,51,
CP_07_08182148_00187,-305.0,585.0,51,
CP_07_08191432_00187,-240.0,655.0,51,
CP_07_08191509_00005,-235.0,625.0,51,
CP_07_08191637_00187,-305.0,650.0,51,
CP_07_08191653_00005,-28655.0,595.0,50,
CP_07_08201505_00007,-215.0,640.0,61,
CP_07_08201641_00007,-28650.0,625.0,60,
CP_07_08201726_00187,-28665.0,635.0,59,
CP_07_08201736_00005,-28665.0,625.0,49,
CP_07_08220836_00007,-28665.0,595.0,61,
CP_07_08220848_00005,-28665.0,610.0,69,
CP_07_08221238_00187,-28665.0,665.0,78,
CP_07_08231412_00007,-28665.0,605.0,49,
CP_07_08231518_00005,-205.0,620.0,50,
CP_07_08231636_00005,-240.0,650.0,51,
CP_07_08241712_00007,-28665.0,600.0,49,
CP_07_08251434_00187,-305.0,620.0,51,
CP_07_08261314_00187,-28665.0,620.0,51,
CP_07_08261538_00007,-210.0,610.0,49,
CP_07_08270307_00005,-315.0,610.0,51,
CP_07_08270804_00187,-285.0,605.0,51,
CP_07_08271450_00007,-310.0,605.0,49,
CP_07_08290338_00007,-28665.0,610.0,68,
CP_07_08301137_00005,-28665.0,585.0,68,
CP_07_08302336_00187,-28665.0,595.0,63,
CP_07_08311419_00187,-28665.0,630.0,67,
CP_07_08311753_00187,-320.0,655.0,47,
CP_07_08311758_00005,-315.0,610.0,50,
CP_07_09011651_00005,-28665.0,645.0,51,
CP_07_09020259_00187,-190.0,600.0,52,
CP_07_09020958_00187,-275.0,585.0,113,
CP_07_09022310_00005,-315.0,595.0,51,
CP_07_09031816_00187,-305.0,580.0,128,
CP_07_09041030_00007,-315.0,615.0,48,
CP_07_09041357_00005,-270.0,635.0,61,
CP_07_09041447_00007,-235.0,610.0,49,
CP_07_09041614_00187,-28660.0,655.0,55,
CP_07_09051118_00187,-305.0,575.0,104,
CP_07_09061444_00187,-28665.0,610.0,74,
CP_07_09061611_00187,-28665.0,630.0,47,
CP_07_09061737_00187,-305.0,670.0,52,
CP_07_09071252_00187,-28665.0,610.0,71,
CP_07_09071539_00007,-250.0,655.0,49,
CP_07_09081541_00187,-300.0,625.0,52,
CP_07_09091629_00187,-28665.0,610.0,47,
CP_07_09091709_00005,-265.0,620.0,60,
CP_07_09091724_00187,-265.0,660.0,51,
CP_07_09091756_00187,-320.0,610.0,47,
CP_07_09101352_00187,-305.0,675.0,52,
CP_07_09101444_00187,-28665.0,660.0,108,
CP_07_09111612_00187,-300.0,680.0,66,
CP_07_09121531_00005,-315.0,615.0,50,
CP_07_09121605_00005,-315.0,800.0,50,
CP_07_09130148_00005,-315.0,695.0,50,
CP_07_09141444_00187,-305.0,640.0,52,
CP_07_09151827_00007,-320.0,610.0,49,
CP_07_09171615_00005,-315.0,630.0,50,
CP_07_09180412_00187,-305.0,620.0,97,
CP_07_09180611_00005,-315.0,580.0,57,
CP_07_09181544_00005,-270.0,760.0,50,
CP_07_09182220_00005,-315.0,585.0,50,
CP_07_09192316_00005,-315.0,595.0,50,
CP_07_09200237_00187,-295.0,625.0,52,
CP_07_09200727_00005,-315.0,620.0,50,
CP_07_09201141_00187,-300.0,630.0,52,
CP_07_09210026_00187,-320.0,625.0,65,
CP_07_09210728_00187,-310.0,570.0,76,
CP_07_09211642_00005,-230.0,595.0,50,
CP_07_09221006_00005,-315.0,660.0,59,
CP_07_09221502_00187,-320.0,645.0,47,
CP_07_09241618_00007,-265.0,610.0,63,
CP_07_09271636_00007,-245.0,620.0,50,
CP_07_09280508_00187,-28665.0,595.0,47,
CP_07_09281313_00187,-295.0,635.0,82,
CP_07_09281408_00007,-305.0,610.0,49,
CP_07_09291525_00007,-205.0,610.0,84,
CP_07_09291607_00187,-28665.0,560.0,47,
CP_07_09301938_00005,-315.0,670.0,48,
CP_08_04241921_00027,-315.0,670.0,71,
CP_08_05032137_00080,-265.0,730.0,51,
CP_08_05172138_00032,-28665.0,640.0,49,
CP_08_05182346_00028,-28655.0,655.0,51,
CP_08_05211642_00001,-310.0,635.0,49,
CP_08_05211722_00027,-28665.0,715.0,54,
CP_08_05211805_00032,-28665.0,660.0,60,
CP_08_05212102_00031,-28665.0,670.0,49,
CP_08_05221616_00044,-205.0,580.0,67,
CP_08_05260802_00001,-28665.0,755.0,84,
CP_08_05261028_00032,-28665.0,1009.0,88,
CP_08_05261353_00031,-28665.0,680.0,78,
CP_08_05262028_00080,-28665.0,625.0,94,
CP_08_06011329_00027,-160.0,700.0,51,
CP_08_06011427_00080,-305.0,745.0,74,
CP_08_06011954_00031,-185.0,700.0,57,
CP_08_06041718_00044,-280.0,685.0,133,
CP_08_06042000_00027,-28665.0,665.0,400,
CP_08_06051450_00031,-305.0,680.0,49,
CP_08_06061819_00001,-315.0,660.0,49,
CP_08_06071606_00028,-28665.0,1009.0,59,
CP_08_06080353_00032,-28665.0,725.0,50,
CP_08_06081634_00032,-300.0,745.0,49,
CP_08_06101536_00020,-28665.0,710.0,49,
CP_08_06101906_00031,-300.0,730.0,49,
CP_08_06111504_00020,-28665.0,650.0,48,
CP_08_06121827_00028,-295.0,665.0,49,
CP_08_06121911_00044,-315.0,650.0,85,
CP_08_06131358_00031,-225.0,745.0,61,
CP_08_06132139_00028,-305.0,645.0,62,
CP_08_06132304_00001,-280.0,650.0,49,
CP_08_06141312_00028,-28550.0,690.0,96,
CP_08_06191852_00032,-300.0,740.0,59,
CP_08_06191853_00044,-320.0,620.0,60,
CP_08_06200045_00020,-265.0,645.0,64,
CP_08_06201817_00028,-28605.0,670.0,65,
CP_08_06201915_00001,-28665.0,665.0,49,
CP_08_06211539_00028,-300.0,645.0,82,
CP_08_06211731_00027,-315.0,640.0,100,
CP_08_06212017_00031,-295.0,705.0,64,
CP_08_06220828_00028,-305.0,520.0,49,
CP_08_06230343_00028,-305.0,665.0,49,
CP_08_06230735_00020,-305.0,630.0,111,
CP_08_06230923_00032,-305.0,620.0,78,
CP_08_06231648_00028,-305.0,705.0,49,
CP_08_06241652_00001,-28665.0,665.0,69,
CP_08_06241957_00028,-28665.0,770.0,78,
CP_08_06242013_00027,-28665.0,705.0,66,
CP_08_06242238_00031,-28665.0,640.0,49,
CP_08_06242305_00080,-28665.0,660.0,74,
CP_08_06251710_00028,-28665.0,800.0,49,
CP_08_06251905_00031,-28665.0,785.0,59,
CP_08_06271328_00001,-260.0,715.0,48,
CP_08_06271637_00028,-305.0,720.0,61,
CP_08_06271741_00001,-320.0,675.0,73,
CP_08_06271832_00001,-320.0,730.0,49,
CP_08_06280638_00032,-285.0,660.0,49,
CP_08_06281446_00028,-28665.0,645.0,83,
CP_08_06281546_00080,-28668.0,640.0,101,
CP_08_06281739_00027,-28665.0,625.0,75,
CP_08_06281930_00044,-240.0,670.0,40,
CP_08_06282157_00028,-305.0,650.0,52,
CP_08_06291709_00027,-28665.0,690.0,114,
CP_08_06291847_00028,-28665.0,680.0,58,
CP_08_06291938_00031,-305.0,690.0,49,
CP_08_06300017_00031,-28665.0,645.0,49,
CP_08_06301156_00031,-305.0,725.0,59,
CP_08_06301706_00032,-305.0,695.0,52,
CP_08_06301739_00028,-305.0,705.0,71,
CP_08_06302023_00031,-305.0,740.0,59,
CP_08_07011453_00031,-295.0,685.0,49,
CP_08_07011905_00032,-28665.0,710.0,49,
CP_08_07012333_00044,-165.0,700.0,48,
CP_08_07021231_00044,-28665.0,655.0,110,
CP_08_07021242_00027,-28665.0,675.0,89,
CP_08_07021405_00001,-28665.0,680.0,163,
CP_08_07021710_00031,-28665.0,690.0,61,
CP_08_07022352_00031,-28665.0,635.0,49,
CP_08_07030659_00031,-305.0,680.0,125,
CP_08_07031031_00028,-300.0,655.0,49,
CP_08_07031349_00028,-28665.0,585.0,49,
CP_08_07031621_00032,-28665.0,675.0,66,
CP_08_07041540_00001,-28665.0,660.0,49,
CP_08_07041613_00027,-315.0,640.0,66,
CP_08_07041929_00028,-28665.0,705.0,85,
CP_08_07042232_00031,-28665.0,665.0,110,
CP_08_07050552_00032,-28665.0,630.0,49,
CP_08_07050618_00032,-305.0,640.0,48,
CP_08_07051337_00032,-28665.0,690.0,92,
CP_08_07051340_00001,-28665.0,705.0,96,
CP_08_07051626_00028,-28665.0,1009.0,49,
CP_08_07051731_00028,-28665.0,730.0,53,
CP_08_07051733_00031,-28665.0,665.0,49,
CP_08_07051734_00001,-28665.0,670.0,53,
CP_08_07051744_00020,-28665.0,630.0,79,
CP_08_07051747_00031,-28665.0,680.0,119,
CP_08_07052246_00031,-28665.0,730.0,114,
CP_08_07060035_00028,-28665.0,730.0,49,
CP_08_07060043_00028,-305.0,625.0,165,
CP_08_07060620_00027,-320.0,585.0,49,
CP_08_07061214_00032,-28665.0,670.0,71,
CP_08_07062010_00032,-295.0,595.0,76,
CP_08_07062032_00028,-305.0,570.0,49,
CP_08_07071538_00032,-28665.0,690.0,59,
CP_08_07080044_00044,-200.0,585.0,48,
CP_08_07080319_00027,-28665.0,635.0,49,
CP_08_07081336_00028,-305.0,580.0,49,
CP_08_07081744_00001,-28665.0,590.0,49,
CP_08_07082048_00032,-300.0,705.0,49,
CP_08_07082308_00044,-235.0,600.0,148,
CP_08_07091445_00027,-28665.0,680.0,66,
CP_08_07091502_00028,-28665.0,1009.0,56,
CP_08_07091617_00031,-28665.0,630.0,81,
CP_08_07091622_00031,-28665.0,680.0,49,
CP_08_07091720_00028,-305.0,670.0,73,
CP_08_07100959_00028,-28665.0,1009.0,111,
CP_08_07112107_00044,-28665.0,695.0,81,
CP_08_07120158_00027,-28665.0,615.0,56,
CP_08_07120809_00028,-305.0,595.0,102,
CP_08_07121306_00044,-185.0,595.0,68,
CP_08_07121402_00031,-305.0,590.0,86,
CP_08_07121413_00080,-305.0,635.0,143,
CP_08_07121448_00028,-28665.0,615.0,49,
CP_08_07131441_00032,-28665.0,690.0,49,
CP_08_07131836_00001,-320.0,655.0,49,
CP_08_07141433_00028,-28665.0,645.0,64,
CP_08_07141546_00001,-320.0,665.0,49,
CP_08_07141553_00032,-295.0,720.0,49,
CP_08_07141816_00080,-310.0,655.0,50,
CP_08_07141851_00031,-305.0,675.0,49,
CP_08_07150320_00032,-305.0,640.0,67,
CP_08_07150549_00031,-305.0,665.0,138,
CP_08_07150919_00028,-305.0,570.0,49,
CP_08_07150935_00027,-320.0,555.0,128,
CP_08_07151718_00028,-305.0,600.0,49,
CP_08_07152031_00031,-300.0,605.0,49,
CP_08_07161518_00027,-320.0,565.0,49,
CP_08_07161636_00028,-305.0,585.0,92,
CP_08_07161752_00028,-28665.0,1009.0,79,
CP_08_07170106_00028,-305.0,585.0,130,
CP_08_07170115_00027,-28665.0,550.0,49,
CP_08_07170311_00080,-28665.0,605.0,56,
CP_08_07170749_00044,-225.0,570.0,58,
CP_08_07170841_00001,-28665.0,685.0,49,
CP_08_07170913_00080,-305.0,550.0,79,
CP_08_07172021_00032,-28665.0,630.0,49,
CP_08_07172029_00028,-28665.0,610.0,49,
CP_08_07180219_00032,-28665.0,675.0,114,
CP_08_07181224_00028,-305.0,615.0,48,
CP_08_07181914_00027,-320.0,655.0,91,
CP_08_07190244_00032,-305.0,590.0,49,
CP_08_07190400_00028,-300.0,635.0,420,
CP_08_07201923_00028,-305.0,605.0,49,
CP_08_07210842_00028,-28665.0,595.0,129,
CP_08_07211339_00031,-305.0,615.0,97,
CP_08_07211344_00001,-315.0,610.0,65,
CP_08_07211411_00031,-28665.0,600.0,69,
CP_08_07211502_00028,-305.0,585.0,49,
CP_08_07211518_00080,-305.0,595.0,50,
CP_08_07211529_00080,-28665.0,575.0,104,
CP_08_07211556_00032,-28665.0,540.0,49,
CP_08_07211802_00027,-28665.0,565.0,68,
CP_08_07212205_00028,-28665.0,645.0,49,
CP_08_07212312_00032,-300.0,625.0,49,
CP_08_07221310_00028,-28665.0,1009.0,167,
CP_08_07221813_00044,-230.0,580.0,49,
CP_08_07222037_00031,-28665.0,675.0,121,
CP_08_07222115_00001,-28665.0,685.0,104,
CP_08_07230149_00080,-28665.0,675.0,87,
CP_08_07230259_00032,-28665.0,655.0,125,
CP_08_07230835_00031,-305.0,650.0,131,
CP_08_07230851_00020,-295.0,700.0,49,
CP_08_07231922_00027,-28665.0,645.0,49,
CP_08_07241132_00031,-28665.0,625.0,49,
CP_08_07241353_00028,-305.0,625.0,73,
CP_08_07241651_00028,-28665.0,1009.0,49,
CP_08_07242128_00028,-305.0,630.0,141,
CP_08_07242232_00032,-300.0,640.0,124,
CP_08_07250010_00001,-28620.0,620.0,87,
CP_08_07250537_00032,-28665.0,700.0,49,
CP_08_07250642_00031,-305.0,625.0,65,
CP_08_07251330_00032,-305.0,635.0,82,
CP_08_07251829_00001,-28665.0,705.0,61,
CP_08_07260917_00028,-28655.0,535.0,67,
CP_08_07262335_00027,-28665.0,545.0,49,
CP_08_07270828_00028,-28665.0,530.0,49,
CP_08_07280426_00028,-28665.0,625.0,49,
CP_08_07280520_00032,-28665.0,640.0,49,
CP_08_07280802_00027,-320.0,595.0,49,
CP_08_07281329_00020,-28665.0,675.0,114,
CP_08_07281757_00028,-28665.0,685.0,49,
CP_08_07282126_00032,-28665.0,680.0,49,
CP_08_07282320_00028,-28665.0,1009.0,215,
CP_08_07290036_00032,-28665.0,690.0,49,
CP_08_07290242_00031,-28665.0,630.0,73,
CP_08_07290952_00027,-28665.0,680.0,124,
CP_08_07291002_00080,-28665.0,665.0,60,
CP_08_07291246_00044,-28665.0,645.0,55,
CP_08_07291321_00032,-28665.0,675.0,73,
CP_08_07301332_00001,-28665.0,695.0,78,
CP_08_07301650_00080,-28665.0,620.0,61,
CP_08_07302228_00044,-28665.0,655.0,70,
CP_08_07311118_00028,-28665.0,620.0,44,
CP_08_07311154_00031,-28665.0,690.0,95,
CP_08_07311506_00032,-28665.0,665.0,49,
CP_08_07311805_00028,-28665.0,1009.0,91,
CP_08_07311912_00028,-28665.0,665.0,49,
CP_08_08010543_00028,-28665.0,615.0,93,
CP_08_08010940_00031,-28665.0,650.0,66,
CP_08_08011539_00028,-300.0,640.0,49,
CP_08_08011713_00027,-28665.0,660.0,76,
CP_08_08011840_00032,-305.0,690.0,49,
CP_08_08011905_00028,-290.0,1013.0,83,
CP_08_08012052_00031,-250.0,715.0,83,
CP_08_08020145_00001,-28665.0,650.0,91,
CP_08_08020232_00027,-28665.0,620.0,49,
CP_08_08020241_00031,-28665.0,680.0,59,
CP_08_08020544_00031,-305.0,565.0,49,
CP_08_08020637_00032,-300.0,595.0,59,
CP_08_08021204_00001,-320.0,615.0,181,
CP_08_08021252_00031,-28665.0,600.0,49,
CP_08_08021457_00080,-305.0,560.0,42,
CP_08_08022226_00032,-295.0,665.0,147,
CP_08_08031423_00027,-28665.0,660.0,60,
CP_08_08040716_00027,-28665.0,600.0,67,
CP_08_08040749_00028,-28665.0,1009.0,334,
CP_08_08040924_00044,-280.0,590.0,156,
CP_08_08041205_00031,-28665.0,635.0,79,
CP_08_08041539_00001,-28665.0,740.0,79,
CP_08_08041552_00032,-305.0,635.0,49,
CP_08_08042358_00028,-225.0,600.0,73,
CP_08_08050508_00044,-290.0,525.0,47,
CP_08_08050826_00028,-170.0,1013.0,58,
CP_08_08050904_00032,-28665.0,625.0,79,
CP_08_08051126_00028,-305.0,660.0,54,
CP_08_08051129_00031,-305.0,595.0,49,
CP_08_08051130_00001,-320.0,615.0,62,
CP_08_08051224_00044,-28665.0,615.0,195,
CP_08_08051316_00031,-300.0,675.0,62,
CP_08_08051430_00031,-28665.0,645.0,97,
CP_08_08051554_00032,-300.0,670.0,49,
CP_08_08051610_00032,-265.0,625.0,49,
CP_08_08052111_00027,-28665.0,590.0,49,
CP_08_08052258_00032,-28665.0,640.0,49,
CP_08_08060354_00027,-195.0,680.0,139,
CP_08_08060505_00032,-28665.0,670.0,142,
CP_08_08060539_00028,-265.0,1013.0,87,
CP_08_08061241_00031,-305.0,595.0,49,
CP_08_08061511_00032,-305.0,620.0,49,
CP_08_08062217_00032,-305.0,615.0,112,
CP_08_08070031_00031,-305.0,680.0,115,
CP_08_08070135_00028,-28665.0,655.0,49,
CP_08_08071313_00028,-28665.0,630.0,49,
CP_08_08071839_00001,-28665.0,655.0,49,
CP_08_08080857_00031,-225.0,535.0,49,
CP_08_08081459_00001,-320.0,680.0,159,
CP_08_08081833_00032,-305.0,690.0,49,
CP_08_08082106_00027,-320.0,640.0,49,
CP_08_08082119_00001,-295.0,710.0,49,
CP_08_08091232_00001,-28665.0,670.0,124,
CP_08_08091630_00031,-28665.0,645.0,84,
CP_08_08101506_00032,-28665.0,620.0,65,
CP_08_08101932_00001,-28665.0,550.0,49,
CP_08_08111643_00031,-260.0,665.0,60,
CP_08_08111648_00028,-305.0,640.0,49,
CP_08_08111737_00028,-295.0,1013.0,67,
CP_08_08120500_00027,-315.0,660.0,345,
CP_08_08120642_00080,-300.0,665.0,89,
CP_08_08120814_00028,-300.0,1013.0,142,
CP_08_08120939_00027,-320.0,610.0,145,
CP_08_08120958_00032,-160.0,545.0,72,
CP_08_08121104_00031,-235.0,660.0,162,
CP_08_08121752_00028,-28668.0,630.0,111,
CP_08_08121753_00080,-305.0,690.0,91,
CP_08_08121756_00031,-28665.0,645.0,82,
CP_08_08122034_00031,-300.0,640.0,57,
CP_08_08122133_00001,-320.0,630.0,49,
CP_08_08130010_00044,-28665.0,595.0,54,
CP_08_08130038_00080,-28665.0,590.0,50,
CP_08_08130224_00032,-305.0,605.0,63,
CP_08_08130421_00001,-315.0,600.0,49,
CP_08_08130811_00028,-28665.0,635.0,49,
CP_08_08131412_00031,-28665.0,600.0,49,
CP_08_08131424_00001,-320.0,640.0,59,
CP_08_08131944_00031,-28665.0,625.0,49,
CP_08_08140442_00031,-28665.0,640.0,49,
CP_08_08140928_00028,-28665.0,610.0,57,
CP_08_08150000_00027,-315.0,645.0,420,
CP_08_08150157_00028,-305.0,605.0,88,
CP_08_08150615_00031,-270.0,630.0,88,
CP_08_08151602_00028,-305.0,655.0,61,
CP_08_08151730_00028,-28665.0,1009.0,155,
CP_08_08161916_00028,-305.0,650.0,112,
CP_08_08180946_00020,-285.0,695.0,49,
CP_08_08181002_00032,-28665.0,585.0,49,
CP_08_08181004_00080,-320.0,665.0,102,
CP_08_08181112_00020,-305.0,635.0,105,
CP_08_08181439_00031,-245.0,665.0,85,
CP_08_08181731_00032,-28665.0,755.0,49,
CP_08_08182314_00031,-285.0,640.0,49,
CP_08_08182328_00028,-300.0,610.0,83,
CP_08_08190023_00028,-305.0,590.0,102,
CP_08_08190114_00031,-305.0,560.0,110,
CP_08_08190351_00020,-290.0,565.0,49,
CP_08_08190402_00032,-290.0,640.0,80,
CP_08_08201357_00032,-300.0,585.0,49,
CP_08_08201830_00027,-28630.0,640.0,49,
CP_08_08221542_00028,-300.0,615.0,96,
CP_08_08221912_00001,-320.0,635.0,138,
CP_08_08231954_00028,-295.0,1013.0,134,
CP_08_08232029_00001,-320.0,620.0,124,
CP_08_08232205_00020,-295.0,565.0,132,
CP_08_08232332_00032,-295.0,615.0,133,
CP_08_08240417_00031,-175.0,610.0,80,
CP_08_08242120_00028,-295.0,580.0,63,
CP_08_08242207_00032,-28635.0,595.0,49,
CP_08_08242249_00031,-305.0,645.0,211,
CP_08_08250109_00044,-210.0,580.0,144,
CP_08_08250632_00028,-300.0,690.0,49,
CP_08_08261922_00028,-260.0,1013.0,49,
CP_08_08271622_00001,-28665.0,710.0,49,
CP_08_08272030_00031,-235.0,695.0,49,
CP_08_08310705_00001,-300.0,575.0,49,
CP_08_08311519_00027,-170.0,645.0,49,
CP_08_09041341_00020,-305.0,620.0,49,
CP_08_09042148_00001,-28665.0,595.0,48,
CP_08_09061530_00044,-235.0,640.0,55,
CP_08_09071728_00001,-315.0,675.0,49,
CP_08_09071905_00028,-305.0,944.0,75,
CP_08_09072117_00031,-230.0,685.0,49,
CP_08_09072151_00080,-245.0,700.0,69,
CP_08_09081539_00032,-300.0,675.0,49,
CP_08_09100038_00028,-180.0,650.0,135,
CP_08_09101159_00032,-285.0,675.0,49,
CP_08_09102217_00001,-315.0,715.0,103,
CP_08_09102250_00031,-305.0,725.0,49,
CP_08_09110421_00032,-28665.0,650.0,71,
CP_08_09111303_00031,-300.0,715.0,49,
CP_08_09121947_00044,-225.0,620.0,117,
CP_08_09140836_00028,-305.0,1013.0,49,
CP_08_09142055_00028,-220.0,600.0,84,
CP_08_09142104_00027,-145.0,605.0,49,
CP_08_09150936_00031,-290.0,575.0,56,
CP_08_09151157_00028,-305.0,605.0,59,
CP_08_09151256_00032,-300.0,675.0,71,
CP_08_09161555_00032,-28665.0,705.0,51,
CP_08_09161905_00001,-305.0,680.0,49,
CP_08_09171647_00001,-320.0,595.0,49,
CP_08_09212120_00001,-28665.0,630.0,49,
CP_08_09230111_00028,-175.0,670.0,66,
CP_08_09230227_00031,-215.0,630.0,49,
CP_08_09232000_00001,-315.0,695.0,43,
CP_08_09232144_00027,-135.0,605.0,75,
CP_08_09290249_00032,-160.0,590.0,49,
CP_08_09290408_00020,-215.0,580.0,49,
CP_09_03250623_00038,-270.0,600.0,67,
CP_09_03260550_00091,-28665.0,610.0,70,
CP_09_03261358_00042,-28665.0,585.0,49,
CP_09_04090029_00039,-290.0,610.0,89,
CP_09_04090112_00042,-300.0,630.0,49,
CP_09_04090209_00117,-300.0,680.0,112,
CP_09_04090456_00074,-280.0,640.0,52,
CP_09_04120303_00116,-28665.0,625.0,49,
CP_09_04120558_00074,-250.0,675.0,51,
CP_09_04120728_00042,-28665.0,600.0,64,
CP_09_04152141_00042,-160.0,590.0,46,
CP_09_04160355_00042,-28665.0,600.0,48,
CP_09_04160449_00044,-28665.0,565.0,49,
CP_09_04211019_00042,-28665.0,620.0,49,
CP_09_04211510_00043,-28667.0,600.0,49,
CP_09_04211526_00044,-28665.0,565.0,102,
CP_09_04220230_00044,-28665.0,555.0,62,
CP_09_04242133_00044,-225.0,645.0,63,
CP_09_04302029_00044,-28665.0,620.0,49,
CP_09_04302254_00046,-28665.0,635.0,49,
CP_09_05010027_00043,-28630.0,650.0,49,
CP_09_05010227_00040,-28655.0,695.0,49,
CP_09_05010252_00039,-28665.0,615.0,49,
CP_09_05011353_00091,-245.0,640.0,51,
CP_09_05011758_00043,-320.0,705.0,49,
CP_09_05041527_00045,-255.0,695.0,49,
CP_09_05041757_00039,-305.0,670.0,72,
CP_09_05051207_00091,-220.0,945.0,51,
CP_09_05052200_00117,-165.0,615.0,170,
CP_09_05080027_00074,-270.0,685.0,99,
CP_09_05121507_00039,-28665.0,725.0,49,
CP_09_05150729_00039,-210.0,730.0,224,
CP_09_05151429_00044,-210.0,645.0,116,
CP_09_05151529_00046,-320.0,685.0,49,
CP_09_05151727_00043,-320.0,730.0,49,
CP_09_05152018_00042,-28535.0,655.0,82,
CP_09_05152250_00040,-205.0,675.0,49,
CP_09_05160213_00044,-320.0,610.0,49,
CP_09_05160309_00045,-320.0,670.0,49,
CP_09_05161809_00091,-225.0,700.0,157,
CP_09_05171839_00042,-230.0,640.0,50,
CP_09_05180122_00116,-275.0,640.0,50,
CP_09_05180441_00117,-215.0,640.0,50,
CP_09_05190459_00042,-315.0,580.0,60,
CP_09_05191652_00042,-28665.0,655.0,49,
CP_09_05192114_00042,-295.0,640.0,95,
CP_09_05200105_00040,-280.0,625.0,49,
CP_09_05211136_00091,-205.0,545.0,60,
CP_09_05221816_00039,-230.0,595.0,64,
CP_09_05222226_00045,-85.0,580.0,52,
CP_09_05222352_00091,-155.0,570.0,49,
CP_09_05250100_00038,-320.0,540.0,190,
CP_09_05251248_00091,-200.0,575.0,51,
CP_09_05251638_00117,-170.0,660.0,51,
CP_09_05302215_00040,-225.0,720.0,49,
CP_09_05311935_00045,-165.0,670.0,49,
CP_09_06032048_00045,-28665.0,695.0,56,
CP_09_06042000_00039,-315.0,720.0,280,
CP_09_06050130_00038,-28660.0,665.0,88,
CP_09_06050318_00045,-175.0,650.0,57,
CP_09_06050849_00043,-315.0,645.0,48,
CP_09_06051054_00091,-170.0,685.0,63,
CP_09_06051426_00042,-28665.0,660.0,110,
CP_09_06051437_00046,-300.0,705.0,48,
CP_09_06051553_00044,-28665.0,655.0,106,
CP_09_06051612_00045,-28665.0,675.0,103,
CP_09_06052113_00042,-130.0,665.0,47,
CP_09_06052149_00116,-315.0,680.0,50,
CP_09_06052204_00045,-105.0,695.0,49,
CP_09_06060039_00074,-50.0,690.0,51,
CP_09_06070414_00046,-310.0,685.0,63,
CP_09_06071257_00044,-305.0,585.0,67,
CP_09_06071259_00039,-310.0,660.0,82,
CP_09_06071402_00042,-245.0,680.0,68,
CP_09_06072004_00045,-80.0,640.0,48,
CP_09_06092347_00045,-28665.0,650.0,73,
CP_09_06100012_00042,-235.0,635.0,73,
CP_09_06100311_00045,-225.0,620.0,85,
CP_09_06100338_00038,-28665.0,575.0,49,
CP_09_06100612_00091,-115.0,580.0,61,
CP_09_06100732_00038,-310.0,560.0,66,
CP_09_06101736_00039,-290.0,685.0,51,
CP_09_06111910_00046,-305.0,675.0,48,
CP_09_06112202_00039,-28665.0,615.0,75,
CP_09_06112327_00038,-28665.0,605.0,144,
CP_09_06120032_00091,-28665.0,585.0,125,
CP_09_06120126_00045,-28665.0,625.0,49,
CP_09_06120519_00045,-210.0,650.0,48,
CP_09_06121039_00116,-28665.0,595.0,49,
CP_09_06121307_00041,-28665.0,690.0,123,
CP_09_06121316_00091,-28665.0,670.0,51,
CP_09_06122018_00091,-28665.0,570.0,54,
CP_09_06122156_00039,-295.0,645.0,70,
CP_09_06132200_00044,-315.0,590.0,58,
CP_09_06140010_00043,-315.0,680.0,49,
CP_09_06140035_00039,-300.0,665.0,87,
CP_09_06140544_00038,-235.0,625.0,62,
CP_09_06140757_00074,-310.0,610.0,51,
CP_09_06151512_00038,-28665.0,600.0,49,
CP_09_06151644_00091,-28669.0,595.0,80,
CP_09_06161309_00045,-28665.0,610.0,49,
CP_09_06161945_00045,-28665.0,650.0,120,
CP_09_06200544_00091,-28665.0,530.0,133,
CP_09_06200927_00041,-28665.0,650.0,82,
CP_09_06201014_00117,-28665.0,595.0,95,
CP_09_06201454_00044,-295.0,585.0,47,
CP_09_06210325_00045,-280.0,610.0,72,
CP_09_06210928_00091,-265.0,555.0,52,
CP_09_06211403_00039,-315.0,655.0,63,
CP_09_06211414_00045,-225.0,570.0,49,
CP_09_06211459_00045,-215.0,655.0,49,
CP_09_06211535_00040,-320.0,705.0,49,
CP_09_06211827_00044,-310.0,630.0,64,
CP_09_06211920_00039,-310.0,675.0,48,
CP_09_06212032_00042,-240.0,610.0,47,
CP_09_06220822_00039,-315.0,615.0,49,
CP_09_06221341_00038,-215.0,640.0,48,
CP_09_06222149_00038,-320.0,620.0,49,
CP_09_06230753_00039,-205.0,680.0,92,
CP_09_06230807_00044,-150.0,575.0,59,
CP_09_06231023_00038,-125.0,640.0,93,
CP_09_06231240_00042,-240.0,675.0,96,
CP_09_06231848_00116,-280.0,625.0,50,
CP_09_06232142_00044,-320.0,615.0,49,
CP_09_06242202_00044,-28665.0,695.0,49,
CP_09_06261721_00042,-320.0,655.0,49,
CP_09_06270800_00116,-28665.0,650.0,270,
CP_09_06271602_00041,-28665.0,660.0,49,
CP_09_06271622_00091,-28665.0,625.0,54,
CP_09_06272124_00091,-28665.0,605.0,164,
CP_09_06280838_00122,-28665.0,757.0,222,
CP_09_06281707_00074,-28665.0,685.0,85,
CP_09_06282032_00039,-315.0,690.0,56,
CP_09_06291835_00044,-28665.0,665.0,68,
CP_09_06292031_00039,-28665.0,715.0,49,
CP_09_06302215_00074,-320.0,680.0,137,
CP_09_07021355_00039,-28665.0,720.0,84,
